profile_id,target_role,research_consent_given,created_at,updated_at,job_satisfaction,D1,D2,D3,D4,D5,D6_result,D6_learning,D6_relation,suggested_role,triage_decision_quality,triage_strategy_adaptation,triage_decision_speed,gonogo_inhibition_control,gonogo_attention_stability,gonogo_response_stability,neg_interaction_balance,neg_decision_drive,neg_outcome_quality
34f9c987-bf19-46dc-bb62-41c5f7f98f9b,sales_ops,True,2026-03-23T20:12:25.66+00:00,2026-03-23T20:13:46.420492+00:00,4,45.0,55.0,44.0,56.0,50.0,75.0,67.0,67.0,sales_ops,0.5,0.5416666666666666,0.0018157058556513,0.2666666666666666,0.7111111111111111,0.0391171000521997,0.3999999999999999,0.3333333333333334,0.4333333333333333
4e17d83a-f27f-4fe1-970f-ba6aeeda9aad,receptionist,True,2026-03-23T20:19:52.499+00:00,2026-03-23T20:20:56.066911+00:00,4,45.0,50.0,56.0,50.0,56.0,58.0,58.0,67.0,sales_ops,0.125,0.9166666666666669,0.002139037433155,0.6666666666666666,0.4666666666666667,0.0106843846907729,0.35,0.4166666666666667,0.5499999999999999
dd936f94-7eff-4df0-a0a6-238256af1fe3,sales_ops,True,2026-03-23T20:31:30.028+00:00,2026-03-23T20:33:28.16963+00:00,4,50.0,55.0,50.0,50.0,69.0,75.0,50.0,17.0,sales_ops,0.5,0.75,0.0001240656307186,0.8,0.1555555555555555,0.021429608937166,0.5333333333333333,0.35,0.4833333333333333
eac37fab-9157-4ddc-aa05-e258f9e7bb6b,sales_ops,True,2026-03-23T21:35:11.345+00:00,2026-03-23T21:36:37.714083+00:00,4,20.0,55.0,75.0,75.0,50.0,83.0,75.0,58.0,sales_ops,0.875,0.8333333333333333,0.0002502032901732,0.4666666666666667,0.4444444444444444,0.0196933500083782,0.1166666666666666,0.5833333333333335,0.6749999999999999
912e584d-91d8-4ef3-84c2-47d6fc932693,developer,True,2026-03-23T20:41:43.757+00:00,2026-03-23T20:43:11.212168+00:00,4,60.0,75.0,75.0,38.0,63.0,58.0,75.0,42.0,developer,0.25,0.55,0.0002976854952742,0.2,0.6222222222222222,0.0102708151681368,0.5333333333333333,0.35,0.4833333333333333
debb845b-d832-4a52-a06c-c38041cedb0d,receptionist,True,2026-03-25T20:48:37.798+00:00,2026-03-25T20:49:56.165788+00:00,3,60.0,60.0,56.0,50.0,44.0,100.0,100.0,100.0,sales_ops,0.25,0.65,0.0013874436351023,0.0666666666666666,0.9777777777777776,0.013325511493652,0.1166666666666666,0.7999999999999999,0.7166666666666667
9d7e0db2-13a4-456d-9fa8-46cfe833c9b5,sales_ops,True,2026-03-23T20:33:13.264+00:00,2026-03-23T20:34:26.755237+00:00,3,45.0,20.0,38.0,44.0,81.0,33.0,8.0,25.0,developer,0.25,1.0,0.0003533724987852,0.3333333333333333,0.7111111111111111,0.0129906397987566,0.5499999999999999,0.3666666666666667,0.4666666666666666
59e1ffcf-3250-4a31-9d16-a43357116100,sales_ops,True,2026-03-24T10:14:28.874+00:00,2026-03-24T10:52:09.984394+00:00,3,85.0,50.0,88.0,44.0,44.0,92.0,92.0,33.0,developer,0.5,0.5833333333333333,0.0002096490998191,0.6,0.6444444444444444,0.0228068069947967,0.3666666666666667,0.4166666666666667,0.5583333333333333
b6b4d416-9272-4689-aa21-5e7b44146d5f,sales_ops,True,2026-03-24T20:55:29.809+00:00,2026-03-24T20:57:18.701857+00:00,5,50.0,55.0,50.0,50.0,44.0,25.0,50.0,83.0,receptionist,0.75,0.75,0.0001121374805511,0.8666666666666667,0.3111111111111111,0.0299291290055999,0.3,0.4166666666666667,0.6083333333333333
089d5146-782b-4521-b336-bb38c80eef94,receptionist,True,2026-03-24T09:54:18.671+00:00,2026-03-24T09:56:12.944807+00:00,2,25.0,70.0,31.0,31.0,44.0,58.0,58.0,83.0,receptionist,0.875,0.75,0.0002667644803094,0.4666666666666667,0.6444444444444444,0.0148637530476414,0.3333333333333334,0.3166666666666666,0.6
1558ec2a-0c1a-4002-a5f4-effd86a11352,sales_ops,True,2026-03-24T16:49:56.051+00:00,2026-03-24T16:51:16.805696+00:00,4,65.0,45.0,56.0,56.0,44.0,92.0,92.0,83.0,developer,0.125,0.2857142857142857,0.0013540961408259,0.8666666666666667,0.1111111111111111,0.1440635659185183,0.2333333333333333,0.5,0.5833333333333334
1c0127ff-90b9-4e08-b919-b6dfe8fda61c,sales_ops,True,2026-03-24T16:55:44.196+00:00,2026-03-24T16:57:51.975184+00:00,4,50.0,55.0,50.0,50.0,44.0,92.0,75.0,83.0,sales_ops,0.5,0.5833333333333333,0.0014635931211123,0.4666666666666667,0.5777777777777777,0.0141268469876773,0.25,0.4000000000000001,0.6083333333333333
ac8a303b-dec5-4257-878c-fe736ff2f7c8,developer,True,2026-03-25T20:53:31.181+00:00,2026-03-25T20:54:51.546497+00:00,3,60.0,55.0,56.0,38.0,56.0,83.0,92.0,83.0,developer,0.375,0.9,0.0012302014454866,0.4666666666666667,0.5111111111111111,0.0127097149332731,0.1333333333333333,0.6833333333333335,0.6999999999999998
4d642b5e-26b0-4941-9afb-049ce9e159ed,receptionist,True,2026-03-25T20:58:30.356+00:00,2026-03-25T20:59:27.585327+00:00,3,70.0,55.0,63.0,31.0,31.0,67.0,33.0,33.0,sales_ops,0.5,0.7083333333333333,0.0021158423697434,0.2666666666666666,0.6888888888888889,0.0107153188091377,0.1666666666666666,0.5666666666666668,0.7083333333333334
c0faaf7a-68f3-451b-aeb5-08442bc00fab,developer,True,2026-03-25T21:02:49.781+00:00,2026-03-25T21:03:54.343457+00:00,5,65.0,50.0,44.0,63.0,31.0,100.0,100.0,92.0,sales_ops,0.375,0.5416666666666666,0.0005714285714285,0.5333333333333333,0.5777777777777777,0.012110402555606,0.1666666666666666,0.7000000000000001,0.725
a986f34c-ccb3-4f1f-a496-2d454d86eb83,receptionist,True,2026-03-26T14:16:46.574+00:00,2026-03-26T14:17:58.039762+00:00,3,75.0,60.0,50.0,50.0,44.0,100.0,100.0,100.0,developer,0.5,0.25,0.0003770916804148,0.0,0.9333333333333332,0.0167715409305739,0.1166666666666666,0.7999999999999999,0.7166666666666667
2b46d6b7-8e19-4aa8-b824-bbaf337a68c5,developer,True,2026-03-26T16:50:21.489+00:00,2026-03-26T16:52:29.987258+00:00,4,85.0,35.0,56.0,56.0,75.0,92.0,100.0,58.0,developer,0.75,1.0,0.0002689527651706,0.8,0.4444444444444444,0.024225626557621,0.5333333333333334,0.35,0.425
