id,profile_id,game_id,game_version,role_context,status,started_at,ended_at,total_seconds,device,metadata,created_at,updated_at
5395ae17-f787-4751-a3cc-4c0b78acdb25,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,gonogo,v1,sales_ops,completed,2026-03-16T15:40:49.057+00:00,2026-03-16T15:42:09.473+00:00,80.0,,,2026-03-16T15:40:50.344749+00:00,2026-03-16T15:42:09.567523+00:00
90d6c629-547d-43f3-b7e7-fcf3400669ae,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,gonogo,v1,sales_ops,started,2026-03-16T15:42:35.519+00:00,,,,,2026-03-16T15:42:35.718031+00:00,2026-03-16T15:42:35.718031+00:00
a47ac495-ee6a-42f2-8876-c73ce04c3498,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,gonogo,v1,sales_ops,completed,2026-03-16T15:42:44.197+00:00,2026-03-16T15:44:02.523+00:00,78.0,,,2026-03-16T15:42:44.398243+00:00,2026-03-16T15:44:02.708128+00:00
59e04e08-4533-41ab-905f-ac8429ce823f,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,negotiation,v1,sales_ops,completed,2026-03-16T15:44:15.869+00:00,2026-03-16T15:47:29.823+00:00,194.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-16T15:44:16.065039+00:00,2026-03-16T15:47:29.89918+00:00
2c327abe-f101-4fa8-aa66-c19509b2ea74,e5a89d72-ecd6-4cec-b55e-ceb2f1e81ef3,triage,v1,receptionist,completed,2026-03-16T16:20:21.692+00:00,2026-03-16T16:21:55.771+00:00,94.0,,"{'n_items': 8, 'role_variant': 'receptionist'}",2026-03-16T16:20:21.89956+00:00,2026-03-16T16:21:55.864976+00:00
ea99d7ab-a355-4952-8a53-e68dae5a88b2,e5a89d72-ecd6-4cec-b55e-ceb2f1e81ef3,gonogo,v1,sales_ops,started,2026-03-16T16:22:10.115+00:00,,,,,2026-03-16T16:22:10.322915+00:00,2026-03-16T16:22:10.322915+00:00
91b61234-1508-4d60-b0b6-b29c0510c65c,e5a89d72-ecd6-4cec-b55e-ceb2f1e81ef3,gonogo,v1,sales_ops,completed,2026-03-16T16:22:26.473+00:00,2026-03-16T16:23:46.451+00:00,80.0,,,2026-03-16T16:22:26.681104+00:00,2026-03-16T16:23:46.563486+00:00
3f0a830c-811a-41ff-9e88-92a691dc9e82,4983dc33-eb5d-46e1-92d4-2fa383334b78,triage,v1,developer,completed,2026-03-16T16:24:54.229+00:00,2026-03-16T16:25:38.547+00:00,44.0,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-16T16:24:54.346084+00:00,2026-03-16T16:25:38.614467+00:00
8e0651c0-7093-4efb-8133-4d447b9ad18d,e5a89d72-ecd6-4cec-b55e-ceb2f1e81ef3,negotiation,v1,sales_ops,completed,2026-03-16T16:23:55.383+00:00,2026-03-16T16:26:20.222+00:00,145.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-16T16:23:55.596893+00:00,2026-03-16T16:26:20.32603+00:00
eed0401c-d208-46e7-bcab-df289a710b43,4983dc33-eb5d-46e1-92d4-2fa383334b78,gonogo,v1,sales_ops,completed,2026-03-16T16:26:02.41+00:00,2026-03-16T16:27:20.852+00:00,78.0,,,2026-03-16T16:26:02.489037+00:00,2026-03-16T16:27:20.913053+00:00
6bb71cdf-9843-441f-bd33-019eeefda6dd,2793726b-3a52-4497-bb98-7ae0368d25e2,triage,v1,receptionist,started,2026-03-16T16:50:18.714+00:00,,,,"{'n_items': 8, 'role_variant': 'receptionist'}",2026-03-16T16:50:18.796267+00:00,2026-03-16T16:50:18.796267+00:00
34fa9b6f-49ee-4197-8c59-416a31accc14,2793726b-3a52-4497-bb98-7ae0368d25e2,triage,v1,receptionist,completed,2026-03-16T16:50:45.208+00:00,2026-03-16T16:52:07.249+00:00,82.0,,"{'n_items': 8, 'role_variant': 'receptionist'}",2026-03-16T16:50:45.2469+00:00,2026-03-16T16:52:07.363982+00:00
7b541cb0-52aa-494c-86ec-6980bd10570e,b3ef7b61-cfbd-4896-a2da-6a1bb9f69042,triage,v1,sales_ops,completed,2026-03-19T12:18:57.203+00:00,2026-03-19T12:20:08.622+00:00,71.0,,"{'n_items': 8, 'role_variant': 'sales_ops'}",2026-03-19T12:18:57.299522+00:00,2026-03-19T12:20:08.701439+00:00
7b698a4c-d78c-458d-994d-9a0e503438c8,2793726b-3a52-4497-bb98-7ae0368d25e2,negotiation,v1,sales_ops,completed,2026-03-16T16:55:12.648+00:00,2026-03-16T16:59:54.475+00:00,282.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-16T16:55:12.725261+00:00,2026-03-16T16:59:54.546298+00:00
0f9a5f92-f98a-46ff-a545-da1430546e02,b3ef7b61-cfbd-4896-a2da-6a1bb9f69042,negotiation,v1,sales_ops,completed,2026-03-19T12:21:55.272+00:00,2026-03-19T12:25:11.283+00:00,196.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-19T12:21:55.326711+00:00,2026-03-19T12:25:11.4743+00:00
0d300589-b363-4b89-b065-8e884763079c,3125642c-91c9-4248-95c6-6d51ca9b18b2,triage,v1,sales_ops,completed,2026-03-16T17:09:05.799+00:00,2026-03-16T17:09:31.766+00:00,26.0,,"{'n_items': 8, 'role_variant': 'sales_ops'}",2026-03-16T17:09:05.985778+00:00,2026-03-16T17:09:31.855879+00:00
6d9b1fe3-0892-45a4-94ab-7da3e9c8fbb8,ac4823d4-88e3-4edf-b3b3-41052ce3da5f,triage,v1,receptionist,completed,2026-03-19T12:52:11.719+00:00,2026-03-19T12:53:06.902+00:00,55.0,,"{'n_items': 8, 'role_variant': 'receptionist'}",2026-03-19T12:52:11.945773+00:00,2026-03-19T12:53:06.987943+00:00
ca8121d1-664a-48f1-804e-66cffc4fc44d,3b5e7f26-d667-4679-84c5-8cb8f9e11ed1,triage,v1,receptionist,completed,2026-03-16T17:09:28.942+00:00,2026-03-16T17:10:16.144+00:00,47.0,,"{'n_items': 8, 'role_variant': 'receptionist'}",2026-03-16T17:09:29.010536+00:00,2026-03-16T17:10:16.215982+00:00
1b8dd0bb-5e8f-4016-a36c-72680a6ab686,ac4823d4-88e3-4edf-b3b3-41052ce3da5f,negotiation,v1,sales_ops,completed,2026-03-19T12:55:51.261+00:00,2026-03-19T12:57:49.427+00:00,118.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-19T12:55:51.485649+00:00,2026-03-19T12:57:49.490613+00:00
50b48b5a-021e-4b9e-8df2-272413b64780,3125642c-91c9-4248-95c6-6d51ca9b18b2,gonogo,v1,sales_ops,completed,2026-03-16T17:09:40.153+00:00,2026-03-16T17:10:58.928+00:00,79.0,,,2026-03-16T17:09:40.30125+00:00,2026-03-16T17:10:59.025671+00:00
b1a86952-0ce0-4f08-80f1-30d3259209c7,8c35a76c-2545-4794-82e1-958d44734e08,triage,v1,receptionist,completed,2026-03-19T15:42:41.766+00:00,2026-03-19T15:42:46.285+00:00,5.0,,"{'n_items': 8, 'role_variant': 'receptionist'}",2026-03-19T15:42:41.837124+00:00,2026-03-19T15:42:46.423347+00:00
1452fe51-5300-4e75-bea8-81c1fa0e9696,3125642c-91c9-4248-95c6-6d51ca9b18b2,negotiation,v1,sales_ops,completed,2026-03-16T17:11:04.132+00:00,2026-03-16T17:11:18.466+00:00,14.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-16T17:11:04.268921+00:00,2026-03-16T17:11:18.566911+00:00
deb7e59c-370a-48ea-8256-34980bf2a591,3b5e7f26-d667-4679-84c5-8cb8f9e11ed1,gonogo,v1,sales_ops,completed,2026-03-16T17:10:29.229+00:00,2026-03-16T17:11:50.051+00:00,81.0,,,2026-03-16T17:10:29.269679+00:00,2026-03-16T17:11:50.156525+00:00
651dd314-5b2a-4e28-bd81-4051c522cb17,3b5e7f26-d667-4679-84c5-8cb8f9e11ed1,negotiation,v1,sales_ops,completed,2026-03-16T17:12:00.17+00:00,2026-03-16T17:15:12.012+00:00,192.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-16T17:12:00.200899+00:00,2026-03-16T17:15:12.106209+00:00
2fac5194-4965-47a5-84dd-aeda22bdabdd,8c35a76c-2545-4794-82e1-958d44734e08,negotiation,v1,sales_ops,completed,2026-03-19T15:46:15.041+00:00,2026-03-19T15:46:20.24+00:00,5.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-19T15:46:15.110558+00:00,2026-03-19T15:46:20.329149+00:00
d59a2985-3cae-48b8-9eb8-512ed6f2b49d,093d3f4d-d24e-47fb-9f90-de8e2e6b8be6,triage,v1,receptionist,completed,2026-03-17T13:41:12.879+00:00,2026-03-17T13:42:25.71+00:00,73.0,,"{'n_items': 8, 'role_variant': 'receptionist'}",2026-03-17T13:41:14.180401+00:00,2026-03-17T13:42:25.81439+00:00
bd0c2dcc-505d-4cf3-bff4-087e614d753f,9af6710d-b654-4e51-9452-9a38aa50521a,gonogo,v1,sales_ops,completed,2026-03-19T19:10:23.401+00:00,2026-03-19T19:11:42.667+00:00,79.0,,,2026-03-19T19:10:22.980054+00:00,2026-03-19T19:11:42.738612+00:00
0eb6af2f-e6e4-488d-aef7-6b2a9f5355a5,093d3f4d-d24e-47fb-9f90-de8e2e6b8be6,negotiation,v1,sales_ops,completed,2026-03-17T13:44:33.754+00:00,2026-03-17T13:47:07.619+00:00,154.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-17T13:44:34.980032+00:00,2026-03-17T13:47:07.769246+00:00
72247563-cbdb-452e-b7e5-d36c7507bafd,e49113fa-06f0-4262-9249-d6da2dc5a5c8,gonogo,v1,sales_ops,completed,2026-03-19T20:55:48.233+00:00,2026-03-19T20:57:12.264+00:00,84.0,,,2026-03-19T20:55:48.294626+00:00,2026-03-19T20:57:12.325398+00:00
c7f1d5a3-21be-4822-bb36-4edd4b393b20,7171a598-3f14-458f-a789-adf146404838,triage,v1,receptionist,completed,2026-03-17T14:08:45.757+00:00,2026-03-17T14:09:40.138+00:00,54.0,,"{'n_items': 8, 'role_variant': 'receptionist'}",2026-03-17T14:08:46.936459+00:00,2026-03-17T14:09:40.250026+00:00
c2474c6a-e50e-43bf-9b2a-8ce5788ffe5e,7171a598-3f14-458f-a789-adf146404838,triage,v1,receptionist,started,2026-03-17T14:09:44.982+00:00,,,,"{'n_items': 8, 'role_variant': 'receptionist'}",2026-03-17T14:09:46.143537+00:00,2026-03-17T14:09:46.143537+00:00
0bf74bf6-cb7f-4db3-99ec-dd5c537f7c2b,6a87712e-0cdb-4d4f-a686-fb5f5e347f03,gonogo,v1,sales_ops,started,2026-03-20T10:30:06.157+00:00,,,,,2026-03-20T10:30:05.423658+00:00,2026-03-20T10:30:05.423658+00:00
9b806924-eaaf-48b9-8f5a-c36d96145055,7171a598-3f14-458f-a789-adf146404838,gonogo,v1,sales_ops,completed,2026-03-17T14:09:53.262+00:00,2026-03-17T14:11:16.935+00:00,84.0,,,2026-03-17T14:09:54.420388+00:00,2026-03-17T14:11:17.026283+00:00
14381937-3d3c-4c8d-8647-b31fac46f0f5,7171a598-3f14-458f-a789-adf146404838,negotiation,v1,sales_ops,completed,2026-03-17T14:13:22.196+00:00,2026-03-17T14:19:24.843+00:00,363.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-17T14:13:23.344383+00:00,2026-03-17T14:19:24.931504+00:00
7e177387-2bce-4dd7-8392-9bd3500856b9,87dacf52-8849-4a79-92c9-6e0812e935cb,triage,v1,developer,completed,2026-03-20T12:15:47.001+00:00,2026-03-20T12:16:29.951+00:00,43.0,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-20T12:15:47.058363+00:00,2026-03-20T12:16:30.027272+00:00
4a63d8d1-a985-40ce-8906-33721e5be055,87dacf52-8849-4a79-92c9-6e0812e935cb,gonogo,v1,sales_ops,completed,2026-03-20T12:20:21.069+00:00,2026-03-20T12:21:37.415+00:00,76.0,,,2026-03-20T12:20:21.136731+00:00,2026-03-20T12:21:37.540987+00:00
2ec8e5c8-0903-456b-b91a-30412d9f1d7a,87dacf52-8849-4a79-92c9-6e0812e935cb,negotiation,v1,sales_ops,completed,2026-03-20T12:22:00.224+00:00,2026-03-20T12:27:52.935+00:00,353.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-20T12:22:00.279298+00:00,2026-03-20T12:27:53.011546+00:00
5d3a3623-257f-4c1f-8555-763e6a87af61,26a5f927-88d3-4be4-a444-4b6eacb26e73,gonogo,v1,sales_ops,completed,2026-03-20T19:54:04.209+00:00,2026-03-20T19:55:26.733+00:00,83.0,,,2026-03-20T19:54:03.14079+00:00,2026-03-20T19:55:26.812231+00:00
48ea9e30-8047-4c04-a076-785176eeb65b,26a5f927-88d3-4be4-a444-4b6eacb26e73,negotiation,v1,sales_ops,completed,2026-03-20T19:57:02.755+00:00,2026-03-20T19:57:36.245+00:00,33.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-20T19:57:01.801678+00:00,2026-03-20T19:57:36.303281+00:00
62c249cb-3ae7-463e-a864-ac501ca31a76,e65cb490-820e-4949-99df-03100b2ab9c4,negotiation,v1,sales_ops,completed,2026-03-21T17:31:47.425+00:00,2026-03-21T17:37:01.31+00:00,314.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-21T17:31:47.772797+00:00,2026-03-21T17:37:01.423418+00:00
9a57d952-acbc-4c33-8d6b-6f6f0cf01e5b,595c6330-7545-4bde-ba3b-9a258c98771a,negotiation,v1,sales_ops,started,2026-03-22T11:11:13.564+00:00,,,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-22T11:11:13.697974+00:00,2026-03-22T11:11:13.697974+00:00
0056a300-9aec-49ca-b3f6-2b4d19dc20a9,3dc5e1ad-417f-4959-b6d4-b8310ccfe7e8,triage,v1,developer,completed,2026-03-22T12:57:32.314+00:00,2026-03-22T12:58:39.674+00:00,67.0,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-22T12:57:32.503937+00:00,2026-03-22T12:58:39.743354+00:00
4fad8740-fd10-4f34-a237-30a23c56cd73,c7da3d85-733e-494d-a923-883989657a16,triage,v1,developer,completed,2026-03-22T13:00:52.913+00:00,2026-03-22T13:01:35.086+00:00,42.0,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-22T13:00:53.565919+00:00,2026-03-22T13:01:35.143653+00:00
ec0784ca-f78b-42ad-a6fc-45b1262cde0c,3724106d-c278-445d-a552-85b801043977,triage,v1,sales_ops,completed,2026-03-22T13:12:06.287+00:00,2026-03-22T13:13:27.033+00:00,81.0,,"{'n_items': 8, 'role_variant': 'sales_ops'}",2026-03-22T13:12:06.396216+00:00,2026-03-22T13:13:27.439332+00:00
eff8314d-5836-4e79-8a38-69b390a14ff6,c12fc0b8-9ef2-4fb5-ab9f-b87bacc66536,gonogo,v1,sales_ops,completed,2026-03-22T13:13:34.162+00:00,2026-03-22T13:14:56.974+00:00,83.0,,,2026-03-22T13:13:34.761381+00:00,2026-03-22T13:14:57.03815+00:00
b49c24d0-2cfc-4590-a887-9ed766047ff3,3724106d-c278-445d-a552-85b801043977,negotiation,v1,sales_ops,completed,2026-03-22T13:14:59.828+00:00,2026-03-22T13:16:57.053+00:00,117.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-22T13:14:59.959767+00:00,2026-03-22T13:16:57.128746+00:00
0052fdba-dcac-4c77-b13f-ebe494c19a66,42186cab-d03f-45fa-a253-d3f21dac0d28,gonogo,v1,sales_ops,completed,2026-03-22T13:26:43.081+00:00,2026-03-22T13:28:05.72+00:00,83.0,,,2026-03-22T13:26:43.242557+00:00,2026-03-22T13:28:05.829158+00:00
d7b9a57a-7992-4135-a75e-bd35f36cbfa2,ea64ca73-3be8-44d5-b6a4-f3e64aca8dc1,triage,v1,sales_ops,completed,2026-03-22T13:30:24.852+00:00,2026-03-22T13:32:26.271+00:00,121.0,,"{'n_items': 8, 'role_variant': 'sales_ops'}",2026-03-22T13:30:24.385409+00:00,2026-03-22T13:32:26.331534+00:00
7c35c5c2-e462-456f-be05-7e347c4f26b7,ea64ca73-3be8-44d5-b6a4-f3e64aca8dc1,triage,v1,sales_ops,started,2026-03-22T13:32:44.911+00:00,,,,"{'n_items': 8, 'role_variant': 'sales_ops'}",2026-03-22T13:32:46.109852+00:00,2026-03-22T13:32:46.109852+00:00
80e845d0-23a2-483b-8b90-e4542d8f88c8,0b05a5f9-6ad0-4b71-abc3-6b268bf8037a,triage,v1,receptionist,completed,2026-03-22T13:33:30.526+00:00,2026-03-22T13:35:22.93+00:00,112.0,,"{'n_items': 8, 'role_variant': 'receptionist'}",2026-03-22T13:33:30.685714+00:00,2026-03-22T13:35:23.037793+00:00
514b100c-4a74-4e31-801a-a4b77566af19,0b05a5f9-6ad0-4b71-abc3-6b268bf8037a,gonogo,v1,sales_ops,completed,2026-03-22T13:35:38.431+00:00,2026-03-22T13:36:54.691+00:00,76.0,,,2026-03-22T13:35:38.531565+00:00,2026-03-22T13:36:54.763524+00:00
d8e57d36-47e4-4c87-aced-5e85592a6f45,ea64ca73-3be8-44d5-b6a4-f3e64aca8dc1,negotiation,v1,sales_ops,completed,2026-03-22T13:35:08.748+00:00,2026-03-22T13:40:57.233+00:00,348.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-22T13:35:08.230584+00:00,2026-03-22T13:40:57.37885+00:00
579d0eac-0e19-46cc-8fb5-24391062ed99,1e362444-928b-4794-9721-4d798d8f1393,triage,v1,developer,completed,2026-03-22T13:45:29.461+00:00,2026-03-22T13:46:39.12+00:00,70.0,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-22T13:45:29.568421+00:00,2026-03-22T13:46:39.19566+00:00
473eb29c-48f2-4605-a2a5-eac757b66874,1e362444-928b-4794-9721-4d798d8f1393,gonogo,v1,sales_ops,started,2026-03-22T13:47:39.401+00:00,,,,,2026-03-22T13:47:39.464786+00:00,2026-03-22T13:47:39.464786+00:00
262f766d-1961-43bf-8c92-70327520c1ef,7171a598-3f14-458f-a789-adf146404838,gonogo,v1,sales_ops,completed,2026-03-17T14:11:43.362+00:00,2026-03-17T14:13:05.948+00:00,83.0,,,2026-03-17T14:11:44.515685+00:00,2026-03-17T14:13:06.285249+00:00
77b24645-2920-4cdd-b5dc-e516f70689b3,1dcc0aa3-7df0-4815-ab89-29892d64c043,triage,v1,developer,completed,2026-03-17T17:11:50.819+00:00,2026-03-17T17:13:18.144+00:00,87.0,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-17T17:11:51.002398+00:00,2026-03-17T17:13:18.217065+00:00
b9e34dc4-9ace-4f6b-87b7-338136b5cf82,b3ef7b61-cfbd-4896-a2da-6a1bb9f69042,gonogo,v1,sales_ops,completed,2026-03-19T12:20:26.352+00:00,2026-03-19T12:21:43.909+00:00,78.0,,,2026-03-19T12:20:26.484097+00:00,2026-03-19T12:21:43.969269+00:00
21594e0c-c7a2-4ba6-922e-9f559cf5bb08,1dcc0aa3-7df0-4815-ab89-29892d64c043,gonogo,v1,sales_ops,completed,2026-03-17T17:13:47.575+00:00,2026-03-17T17:15:11.542+00:00,84.0,,,2026-03-17T17:13:47.712454+00:00,2026-03-17T17:15:11.736071+00:00
884cbe4f-4385-4302-b09a-71c7bdb46dbb,1dcc0aa3-7df0-4815-ab89-29892d64c043,negotiation,v1,sales_ops,completed,2026-03-17T17:15:23.082+00:00,2026-03-17T17:19:03.818+00:00,221.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-17T17:15:23.224049+00:00,2026-03-17T17:19:03.914002+00:00
944f837f-a53e-4b05-b4d0-49d61459bab8,ac4823d4-88e3-4edf-b3b3-41052ce3da5f,gonogo,v1,sales_ops,completed,2026-03-19T12:53:53.202+00:00,2026-03-19T12:55:19.498+00:00,86.0,,,2026-03-19T12:53:53.423551+00:00,2026-03-19T12:55:19.687934+00:00
da3a1706-01f7-42a7-ba90-5ced0dcd2edf,dc5e1d44-459a-43dd-940e-00786d4f84ca,triage,v1,sales_ops,completed,2026-03-17T17:48:50.345+00:00,2026-03-17T17:49:39.083+00:00,49.0,,"{'n_items': 8, 'role_variant': 'sales_ops'}",2026-03-17T17:48:49.091371+00:00,2026-03-17T17:49:39.201921+00:00
8ea3309c-b178-487c-85a3-40b5d6d7ead2,dc5e1d44-459a-43dd-940e-00786d4f84ca,gonogo,v1,sales_ops,completed,2026-03-17T17:50:08.08+00:00,2026-03-17T17:51:24.878+00:00,77.0,,,2026-03-17T17:50:06.784111+00:00,2026-03-17T17:51:24.942945+00:00
f861f72f-ce26-4033-b67e-707da5204bfd,dc5e1d44-459a-43dd-940e-00786d4f84ca,negotiation,v1,sales_ops,completed,2026-03-17T17:52:03.631+00:00,2026-03-17T17:58:19.346+00:00,376.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-17T17:52:02.337539+00:00,2026-03-17T17:58:19.430307+00:00
a4b92a11-a05b-4d8b-8918-be66e0de21b6,8c35a76c-2545-4794-82e1-958d44734e08,triage,v1,receptionist,completed,2026-03-19T15:41:07.406+00:00,2026-03-19T15:41:16.464+00:00,9.0,,"{'n_items': 8, 'role_variant': 'receptionist'}",2026-03-19T15:41:07.509522+00:00,2026-03-19T15:41:16.571943+00:00
d0000ebe-a8cb-433e-9f7b-695d065f8cba,515b2474-5968-4564-b620-60a42ecfaef8,triage,v1,developer,completed,2026-03-17T18:41:42.871+00:00,2026-03-17T18:41:53.303+00:00,10.0,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-17T18:41:40.973956+00:00,2026-03-17T18:41:53.374157+00:00
76fcc965-7ed1-4971-963d-9b25c71554fb,8c35a76c-2545-4794-82e1-958d44734e08,gonogo,v1,sales_ops,started,2026-03-19T15:41:22.201+00:00,,,,,2026-03-19T15:41:22.273624+00:00,2026-03-19T15:41:22.273624+00:00
b41075ea-eb02-4b9f-877f-9b2c243a6453,f95a6826-5019-47cb-bb49-878a0e2bef42,triage,v1,developer,completed,2026-03-17T20:58:17.859+00:00,2026-03-17T20:59:35.306+00:00,77.0,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-17T20:58:23.158524+00:00,2026-03-17T20:59:35.376078+00:00
e5003f65-c843-4120-ba72-0c010e6c0b47,8c35a76c-2545-4794-82e1-958d44734e08,gonogo,v1,sales_ops,started,2026-03-19T15:41:43.547+00:00,,,,,2026-03-19T15:41:43.621232+00:00,2026-03-19T15:41:43.621232+00:00
75595c68-71ea-4d71-8218-001eaf2e42dc,8c35a76c-2545-4794-82e1-958d44734e08,gonogo,v1,sales_ops,started,2026-03-19T15:43:28.736+00:00,,,,,2026-03-19T15:43:28.820461+00:00,2026-03-19T15:43:28.820461+00:00
2e31a368-5361-49db-9eab-a77818297cb1,8c35a76c-2545-4794-82e1-958d44734e08,gonogo,v1,sales_ops,completed,2026-03-19T15:44:51.775+00:00,2026-03-19T15:46:07.176+00:00,75.0,,,2026-03-19T15:44:51.859736+00:00,2026-03-19T15:46:07.277296+00:00
231f72f6-2ab0-4e30-a6ec-6527118eb355,9af6710d-b654-4e51-9452-9a38aa50521a,triage,v1,developer,completed,2026-03-19T19:08:56.359+00:00,2026-03-19T19:10:13.145+00:00,77.0,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-19T19:08:55.993607+00:00,2026-03-19T19:10:13.23914+00:00
f3705d87-634b-4c56-979e-1465e8400b44,9af6710d-b654-4e51-9452-9a38aa50521a,negotiation,v1,sales_ops,completed,2026-03-19T19:11:56.602+00:00,2026-03-19T19:12:11.825+00:00,15.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-19T19:11:56.165584+00:00,2026-03-19T19:12:11.904464+00:00
654c5906-9e0e-4b37-bf9a-e7c79669904b,e49113fa-06f0-4262-9249-d6da2dc5a5c8,triage,v1,sales_ops,completed,2026-03-19T20:54:52.743+00:00,2026-03-19T20:55:38.902+00:00,46.0,,"{'n_items': 8, 'role_variant': 'sales_ops'}",2026-03-19T20:54:52.932476+00:00,2026-03-19T20:55:38.987221+00:00
71040c8d-fbb9-40ba-a2b2-f3d405ea201f,e49113fa-06f0-4262-9249-d6da2dc5a5c8,negotiation,v1,sales_ops,completed,2026-03-19T20:57:20.735+00:00,2026-03-19T21:00:37.856+00:00,197.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-19T20:57:20.817523+00:00,2026-03-19T21:00:37.938429+00:00
6519db31-2a2c-40b5-b900-3fb48107033b,6a87712e-0cdb-4d4f-a686-fb5f5e347f03,triage,v1,developer,started,2026-03-20T10:28:25.97+00:00,,,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-20T10:28:26.1724+00:00,2026-03-20T10:28:26.1724+00:00
28237606-f1b2-4f92-955a-1ba7701284ff,6a87712e-0cdb-4d4f-a686-fb5f5e347f03,triage,v1,developer,completed,2026-03-20T10:28:28.449+00:00,2026-03-20T10:29:24.009+00:00,56.0,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-20T10:28:27.504413+00:00,2026-03-20T10:29:24.101952+00:00
877c7aac-2fd0-4e1b-8b97-c218e53c733b,87dacf52-8849-4a79-92c9-6e0812e935cb,triage,v1,developer,started,2026-03-20T12:15:10.32+00:00,,,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-20T12:15:10.438807+00:00,2026-03-20T12:15:10.438807+00:00
02260984-5771-4541-8f7b-59583ba8775a,87dacf52-8849-4a79-92c9-6e0812e935cb,gonogo,v1,sales_ops,started,2026-03-20T12:19:27.443+00:00,,,,,2026-03-20T12:19:27.532615+00:00,2026-03-20T12:19:27.532615+00:00
fbb93bdb-304e-4570-b31e-52e0dbcedd2d,26a5f927-88d3-4be4-a444-4b6eacb26e73,triage,v1,receptionist,completed,2026-03-20T19:52:32.349+00:00,2026-03-20T19:53:08.998+00:00,37.0,,"{'n_items': 8, 'role_variant': 'receptionist'}",2026-03-20T19:52:31.358436+00:00,2026-03-20T19:53:09.074946+00:00
75d1c710-06a1-4fcf-b95e-2b8a18b66b74,26a5f927-88d3-4be4-a444-4b6eacb26e73,gonogo,v1,sales_ops,started,2026-03-20T19:53:17.9+00:00,,,,,2026-03-20T19:53:16.844537+00:00,2026-03-20T19:53:16.844537+00:00
6f970454-a622-4672-b22e-816f6b1279f2,26a5f927-88d3-4be4-a444-4b6eacb26e73,negotiation,v1,sales_ops,started,2026-03-20T19:56:07.235+00:00,,,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-20T19:56:06.730792+00:00,2026-03-20T19:56:06.730792+00:00
70320a28-08d0-44de-b6f0-ea1250dddb79,e65cb490-820e-4949-99df-03100b2ab9c4,triage,v1,receptionist,completed,2026-03-21T17:28:39.032+00:00,2026-03-21T17:29:42.187+00:00,63.0,,"{'n_items': 8, 'role_variant': 'receptionist'}",2026-03-21T17:28:39.486587+00:00,2026-03-21T17:29:42.317884+00:00
282bca51-206d-4a45-a8a7-b35dad502c8f,e65cb490-820e-4949-99df-03100b2ab9c4,gonogo,v1,sales_ops,completed,2026-03-21T17:30:11.508+00:00,2026-03-21T17:31:31.693+00:00,80.0,,,2026-03-21T17:30:11.855258+00:00,2026-03-21T17:31:31.772381+00:00
df6a2afc-aff6-4f8e-85d7-d356de1b0435,595c6330-7545-4bde-ba3b-9a258c98771a,triage,v1,receptionist,completed,2026-03-22T11:08:19.357+00:00,2026-03-22T11:09:34.034+00:00,75.0,,"{'n_items': 8, 'role_variant': 'receptionist'}",2026-03-22T11:08:19.579736+00:00,2026-03-22T11:09:34.104205+00:00
