id,session_id,profile_id,ts,event_type,event_name,payload
1578,0f5d4c37-b9dd-4411-8ff7-809f109fc1a2,8812d715-2437-452f-9f08-89a9b7de6222,2026-03-13T14:53:16.594+00:00,gonogo,user_action,"{'rt_ms': 175, 'trial': 38, 'correct': True, 'responded': True, 'stimulus_type': 'go'}"
1581,0f5d4c37-b9dd-4411-8ff7-809f109fc1a2,8812d715-2437-452f-9f08-89a9b7de6222,2026-03-13T14:53:19.877+00:00,gonogo,user_action,"{'rt_ms': 141, 'trial': 41, 'correct': True, 'responded': True, 'stimulus_type': 'go'}"
1588,1b187654-a7b5-41b9-977e-86e9d76b4206,09612f6d-c842-45f6-bac5-f6f5c117131c,2026-03-13T14:53:24.791+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 2, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
1593,0f5d4c37-b9dd-4411-8ff7-809f109fc1a2,8812d715-2437-452f-9f08-89a9b7de6222,2026-03-13T14:53:27.946+00:00,gonogo,user_action,"{'rt_ms': 216, 'trial': 48, 'correct': True, 'responded': True, 'stimulus_type': 'go'}"
1598,0f5d4c37-b9dd-4411-8ff7-809f109fc1a2,8812d715-2437-452f-9f08-89a9b7de6222,2026-03-13T14:53:31.129+00:00,gonogo,user_action,"{'rt_ms': 163, 'trial': 51, 'correct': True, 'responded': True, 'stimulus_type': 'go'}"
1603,0f5d4c37-b9dd-4411-8ff7-809f109fc1a2,8812d715-2437-452f-9f08-89a9b7de6222,2026-03-13T14:53:34.281+00:00,gonogo,user_action,"{'rt_ms': 237, 'trial': 53, 'correct': True, 'responded': True, 'stimulus_type': 'go'}"
1608,1b187654-a7b5-41b9-977e-86e9d76b4206,09612f6d-c842-45f6-bac5-f6f5c117131c,2026-03-13T14:53:37.526+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 12, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
1613,0f5d4c37-b9dd-4411-8ff7-809f109fc1a2,8812d715-2437-452f-9f08-89a9b7de6222,2026-03-13T14:53:40.781+00:00,gonogo,user_action,"{'rt_ms': 264, 'trial': 58, 'correct': True, 'responded': True, 'stimulus_type': 'go'}"
1618,0f5d4c37-b9dd-4411-8ff7-809f109fc1a2,8812d715-2437-452f-9f08-89a9b7de6222,2026-03-13T14:53:43.852+00:00,gonogo,run_end,"{'status': 'completed', 'n_trials': 60}"
1630,2d601f0f-51d8-455d-a094-c45d5c3b3e23,09612f6d-c842-45f6-bac5-f6f5c117131c,2026-03-13T14:54:15.117+00:00,gonogo,user_action,"{'rt_ms': 256, 'trial': 4, 'correct': True, 'responded': True, 'stimulus_type': 'go'}"
1635,2d601f0f-51d8-455d-a094-c45d5c3b3e23,09612f6d-c842-45f6-bac5-f6f5c117131c,2026-03-13T14:54:21.597+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 9, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
1639,2a676593-dd41-4960-81ae-535d88771569,8812d715-2437-452f-9f08-89a9b7de6222,2026-03-13T14:54:26.404+00:00,dialogue,user_action,"{'turn': 1, 'rt_ms': 33134, 'option_id': 'A', 'scenario_id': 'S1'}"
1644,2d601f0f-51d8-455d-a094-c45d5c3b3e23,09612f6d-c842-45f6-bac5-f6f5c117131c,2026-03-13T14:54:30.381+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 16, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
1649,2d601f0f-51d8-455d-a094-c45d5c3b3e23,09612f6d-c842-45f6-bac5-f6f5c117131c,2026-03-13T14:54:36.98+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 21, 'correct': True, 'responded': False, 'stimulus_type': 'nogo'}"
1654,2a676593-dd41-4960-81ae-535d88771569,8812d715-2437-452f-9f08-89a9b7de6222,2026-03-13T14:54:43.607+00:00,dialogue,user_action,"{'turn': 2, 'rt_ms': 17051, 'option_id': 'C', 'scenario_id': 'S2'}"
1659,2d601f0f-51d8-455d-a094-c45d5c3b3e23,09612f6d-c842-45f6-bac5-f6f5c117131c,2026-03-13T14:54:47.054+00:00,gonogo,user_action,"{'rt_ms': 283, 'trial': 29, 'correct': False, 'responded': True, 'stimulus_type': 'nogo'}"
1664,2d601f0f-51d8-455d-a094-c45d5c3b3e23,09612f6d-c842-45f6-bac5-f6f5c117131c,2026-03-13T14:54:53.155+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 34, 'correct': True, 'responded': False, 'stimulus_type': 'nogo'}"
1669,2a676593-dd41-4960-81ae-535d88771569,8812d715-2437-452f-9f08-89a9b7de6222,2026-03-13T14:54:57.139+00:00,dialogue,stimulus_shown,"{'turn': 4, 'scenario_id': 'S4'}"
1674,2d601f0f-51d8-455d-a094-c45d5c3b3e23,09612f6d-c842-45f6-bac5-f6f5c117131c,2026-03-13T14:55:03.098+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 42, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
1679,2a676593-dd41-4960-81ae-535d88771569,8812d715-2437-452f-9f08-89a9b7de6222,2026-03-13T14:55:32.946+00:00,dialogue,user_action,"{'turn': 6, 'rt_ms': 11832, 'option_id': 'C', 'scenario_id': 'S6'}"
1684,2a676593-dd41-4960-81ae-535d88771569,8812d715-2437-452f-9f08-89a9b7de6222,2026-03-13T14:55:50.297+00:00,dialogue,stimulus_shown,"{'turn': 9, 'scenario_id': 'S9'}"
1999,bfd85838-e46e-48bd-9e80-37365ed194b3,fb5921ce-c739-48c0-9d76-abbbf4a9ccc1,2026-03-13T16:14:30.648+00:00,triage,user_action,"{'turn': 8, 'rt_ms': 2865, 'correct': False, 'item_id': 's8', 'option_id': 'urgent'}"
2360,49a37eea-1c06-4130-8ef6-800f21d39a09,b701c83a-8878-4490-a5c0-0bf097d5abf6,2026-03-13T23:40:56.387+00:00,dialogue,user_action,"{'turn': 3, 'rt_ms': 23261, 'option_id': 'C', 'scenario_id': 'S3'}"
2780,1c593988-d313-4a4d-8ec8-c9939b7d7f92,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,2026-03-16T15:35:22.808+00:00,triage,user_action,"{'turn': 6, 'rt_ms': 12298, 'correct': True, 'item_id': 's2', 'option_id': 'today'}"
2785,1c593988-d313-4a4d-8ec8-c9939b7d7f92,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,2026-03-16T15:35:30.467+00:00,triage,stimulus_shown,"{'turn': 8, 'item_id': 's7', 'is_critical': True}"
2973,59e04e08-4533-41ab-905f-ac8429ce823f,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,2026-03-16T15:46:33.417+00:00,dialogue,user_action,"{'turn': 7, 'rt_ms': 4378, 'option_id': 'C', 'scenario_id': 'S7'}"
2978,59e04e08-4533-41ab-905f-ac8429ce823f,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,2026-03-16T15:46:57.418+00:00,dialogue,stimulus_shown,"{'turn': 10, 'scenario_id': 'S10'}"
3083,3f0a830c-811a-41ff-9e88-92a691dc9e82,4983dc33-eb5d-46e1-92d4-2fa383334b78,2026-03-16T16:24:59.653+00:00,triage,user_action,"{'turn': 1, 'rt_ms': 5141, 'correct': True, 'item_id': 'd1', 'option_id': 'urgent'}"
3088,3f0a830c-811a-41ff-9e88-92a691dc9e82,4983dc33-eb5d-46e1-92d4-2fa383334b78,2026-03-16T16:25:07.791+00:00,triage,stimulus_shown,"{'turn': 3, 'item_id': 'd7', 'is_critical': True}"
3093,3f0a830c-811a-41ff-9e88-92a691dc9e82,4983dc33-eb5d-46e1-92d4-2fa383334b78,2026-03-16T16:25:17.057+00:00,triage,feedback_shown,"{'turn': 4, 'outcome': 'loss', 'score_delta': 0}"
3098,8e0651c0-7093-4efb-8133-4d447b9ad18d,e5a89d72-ecd6-4cec-b55e-ceb2f1e81ef3,2026-03-16T16:25:27.445+00:00,dialogue,user_action,"{'turn': 2, 'rt_ms': 39780, 'option_id': 'C', 'scenario_id': 'S2'}"
3103,3f0a830c-811a-41ff-9e88-92a691dc9e82,4983dc33-eb5d-46e1-92d4-2fa383334b78,2026-03-16T16:25:33.309+00:00,triage,user_action,"{'turn': 7, 'rt_ms': 3516, 'correct': True, 'item_id': 'd6', 'option_id': 'week'}"
3108,3f0a830c-811a-41ff-9e88-92a691dc9e82,4983dc33-eb5d-46e1-92d4-2fa383334b78,2026-03-16T16:25:37.928+00:00,triage,run_end,"{'status': 'completed', 'role_context': 'developer', 'score_total_client': 4, 'critical_miss_client': 1}"
3114,8e0651c0-7093-4efb-8133-4d447b9ad18d,e5a89d72-ecd6-4cec-b55e-ceb2f1e81ef3,2026-03-16T16:25:58.338+00:00,dialogue,stimulus_shown,"{'turn': 6, 'scenario_id': 'S6'}"
3118,eed0401c-d208-46e7-bcab-df289a710b43,4983dc33-eb5d-46e1-92d4-2fa383334b78,2026-03-16T16:26:05.849+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 3, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
3123,8e0651c0-7093-4efb-8133-4d447b9ad18d,e5a89d72-ecd6-4cec-b55e-ceb2f1e81ef3,2026-03-16T16:26:07.147+00:00,dialogue,stimulus_shown,"{'turn': 8, 'scenario_id': 'S8'}"
3128,8e0651c0-7093-4efb-8133-4d447b9ad18d,e5a89d72-ecd6-4cec-b55e-ceb2f1e81ef3,2026-03-16T16:26:11.201+00:00,dialogue,stimulus_shown,"{'turn': 9, 'scenario_id': 'S9'}"
341,e2e4be2b-2cca-43d6-b4fb-29c88b693984,3eafff1d-e7a2-4e47-9a9d-e99388ee041b,2026-03-12T12:57:06.467+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 23, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
348,e2e4be2b-2cca-43d6-b4fb-29c88b693984,3eafff1d-e7a2-4e47-9a9d-e99388ee041b,2026-03-12T12:57:15.783+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 30, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
355,e2e4be2b-2cca-43d6-b4fb-29c88b693984,3eafff1d-e7a2-4e47-9a9d-e99388ee041b,2026-03-12T12:57:24.699+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 37, 'correct': True, 'responded': False, 'stimulus_type': 'nogo'}"
362,e2e4be2b-2cca-43d6-b4fb-29c88b693984,3eafff1d-e7a2-4e47-9a9d-e99388ee041b,2026-03-12T12:57:34.222+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 44, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
368,e2e4be2b-2cca-43d6-b4fb-29c88b693984,3eafff1d-e7a2-4e47-9a9d-e99388ee041b,2026-03-12T12:57:42.002+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 50, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
375,e2e4be2b-2cca-43d6-b4fb-29c88b693984,3eafff1d-e7a2-4e47-9a9d-e99388ee041b,2026-03-12T12:57:51.578+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 57, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
1681,2a676593-dd41-4960-81ae-535d88771569,8812d715-2437-452f-9f08-89a9b7de6222,2026-03-13T14:55:41.932+00:00,dialogue,user_action,"{'turn': 7, 'rt_ms': 8838, 'option_id': 'C', 'scenario_id': 'S7'}"
1686,2a676593-dd41-4960-81ae-535d88771569,8812d715-2437-452f-9f08-89a9b7de6222,2026-03-13T14:56:04.328+00:00,dialogue,stimulus_shown,"{'turn': 10, 'scenario_id': 'S10'}"
1691,2a676593-dd41-4960-81ae-535d88771569,8812d715-2437-452f-9f08-89a9b7de6222,2026-03-13T14:56:33.291+00:00,dialogue,user_action,"{'turn': 12, 'rt_ms': 8688, 'option_id': 'C', 'scenario_id': 'S12'}"
2000,bfd85838-e46e-48bd-9e80-37365ed194b3,fb5921ce-c739-48c0-9d76-abbbf4a9ccc1,2026-03-13T16:14:30.821+00:00,triage,feedback_shown,"{'turn': 8, 'outcome': 'loss', 'score_delta': 0}"
2362,49a37eea-1c06-4130-8ef6-800f21d39a09,b701c83a-8878-4490-a5c0-0bf097d5abf6,2026-03-13T23:41:38.485+00:00,dialogue,user_action,"{'turn': 4, 'rt_ms': 41601, 'option_id': 'C', 'scenario_id': 'S4'}"
2365,49a37eea-1c06-4130-8ef6-800f21d39a09,b701c83a-8878-4490-a5c0-0bf097d5abf6,2026-03-13T23:41:54.434+00:00,dialogue,stimulus_shown,"{'turn': 6, 'scenario_id': 'S6'}"
2781,1c593988-d313-4a4d-8ec8-c9939b7d7f92,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,2026-03-16T15:35:22.915+00:00,triage,feedback_shown,"{'turn': 6, 'outcome': 'win', 'score_delta': 1}"
2975,59e04e08-4533-41ab-905f-ac8429ce823f,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,2026-03-16T15:46:49.473+00:00,dialogue,user_action,"{'turn': 8, 'rt_ms': 15950, 'option_id': 'C', 'scenario_id': 'S8'}"
2980,59e04e08-4533-41ab-905f-ac8429ce823f,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,2026-03-16T15:47:08.476+00:00,dialogue,stimulus_shown,"{'turn': 11, 'scenario_id': 'S11'}"
3085,3f0a830c-811a-41ff-9e88-92a691dc9e82,4983dc33-eb5d-46e1-92d4-2fa383334b78,2026-03-16T16:24:59.825+00:00,triage,stimulus_shown,"{'turn': 2, 'item_id': 'd2', 'is_critical': False}"
3090,3f0a830c-811a-41ff-9e88-92a691dc9e82,4983dc33-eb5d-46e1-92d4-2fa383334b78,2026-03-16T16:25:12.051+00:00,triage,feedback_shown,"{'turn': 3, 'outcome': 'win', 'score_delta': 1}"
3095,3f0a830c-811a-41ff-9e88-92a691dc9e82,4983dc33-eb5d-46e1-92d4-2fa383334b78,2026-03-16T16:25:24.012+00:00,triage,user_action,"{'turn': 5, 'rt_ms': 6878, 'correct': False, 'item_id': 'd3', 'option_id': 'today'}"
3100,3f0a830c-811a-41ff-9e88-92a691dc9e82,4983dc33-eb5d-46e1-92d4-2fa383334b78,2026-03-16T16:25:29.545+00:00,triage,user_action,"{'turn': 6, 'rt_ms': 5374, 'correct': False, 'item_id': 'd8', 'option_id': 'week'}"
3105,3f0a830c-811a-41ff-9e88-92a691dc9e82,4983dc33-eb5d-46e1-92d4-2fa383334b78,2026-03-16T16:25:33.501+00:00,triage,stimulus_shown,"{'turn': 8, 'item_id': 'd5', 'is_critical': False}"
3111,8e0651c0-7093-4efb-8133-4d447b9ad18d,e5a89d72-ecd6-4cec-b55e-ceb2f1e81ef3,2026-03-16T16:25:55.529+00:00,dialogue,user_action,"{'turn': 4, 'rt_ms': 12366, 'option_id': 'C', 'scenario_id': 'S4'}"
3115,eed0401c-d208-46e7-bcab-df289a710b43,4983dc33-eb5d-46e1-92d4-2fa383334b78,2026-03-16T16:26:02.505+00:00,gonogo,run_start,{'n_trials': 60}
3120,8e0651c0-7093-4efb-8133-4d447b9ad18d,e5a89d72-ecd6-4cec-b55e-ceb2f1e81ef3,2026-03-16T16:26:06.226+00:00,dialogue,stimulus_shown,"{'turn': 7, 'scenario_id': 'S7'}"
3125,eed0401c-d208-46e7-bcab-df289a710b43,4983dc33-eb5d-46e1-92d4-2fa383334b78,2026-03-16T16:26:09.727+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 6, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
3130,8e0651c0-7093-4efb-8133-4d447b9ad18d,e5a89d72-ecd6-4cec-b55e-ceb2f1e81ef3,2026-03-16T16:26:12.929+00:00,dialogue,user_action,"{'turn': 9, 'rt_ms': 1728, 'option_id': 'C', 'scenario_id': 'S9'}"
3135,8e0651c0-7093-4efb-8133-4d447b9ad18d,e5a89d72-ecd6-4cec-b55e-ceb2f1e81ef3,2026-03-16T16:26:16.241+00:00,dialogue,user_action,"{'turn': 10, 'rt_ms': 3218, 'option_id': 'C', 'scenario_id': 'S10'}"
3140,eed0401c-d208-46e7-bcab-df289a710b43,4983dc33-eb5d-46e1-92d4-2fa383334b78,2026-03-16T16:26:18.513+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 13, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
3146,eed0401c-d208-46e7-bcab-df289a710b43,4983dc33-eb5d-46e1-92d4-2fa383334b78,2026-03-16T16:26:23.544+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 17, 'correct': True, 'responded': False, 'stimulus_type': 'nogo'}"
3151,eed0401c-d208-46e7-bcab-df289a710b43,4983dc33-eb5d-46e1-92d4-2fa383334b78,2026-03-16T16:26:30.446+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 22, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
3156,eed0401c-d208-46e7-bcab-df289a710b43,4983dc33-eb5d-46e1-92d4-2fa383334b78,2026-03-16T16:26:37.097+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 27, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
3161,eed0401c-d208-46e7-bcab-df289a710b43,4983dc33-eb5d-46e1-92d4-2fa383334b78,2026-03-16T16:26:43.687+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 32, 'correct': True, 'responded': False, 'stimulus_type': 'nogo'}"
3166,eed0401c-d208-46e7-bcab-df289a710b43,4983dc33-eb5d-46e1-92d4-2fa383334b78,2026-03-16T16:26:50.151+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 37, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
3171,eed0401c-d208-46e7-bcab-df289a710b43,4983dc33-eb5d-46e1-92d4-2fa383334b78,2026-03-16T16:26:56.203+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 42, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
3176,eed0401c-d208-46e7-bcab-df289a710b43,4983dc33-eb5d-46e1-92d4-2fa383334b78,2026-03-16T16:27:02.555+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 47, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
3181,eed0401c-d208-46e7-bcab-df289a710b43,4983dc33-eb5d-46e1-92d4-2fa383334b78,2026-03-16T16:27:09.047+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 52, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
3186,eed0401c-d208-46e7-bcab-df289a710b43,4983dc33-eb5d-46e1-92d4-2fa383334b78,2026-03-16T16:27:15.391+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 57, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
3204,7d8c82ef-34a5-4717-9587-d9754e368e0e,4983dc33-eb5d-46e1-92d4-2fa383334b78,2026-03-16T16:29:47.17+00:00,dialogue,stimulus_shown,"{'turn': 7, 'scenario_id': 'S7'}"
3222,34fa9b6f-49ee-4197-8c59-416a31accc14,2793726b-3a52-4497-bb98-7ae0368d25e2,2026-03-16T16:51:23.634+00:00,triage,feedback_shown,"{'turn': 1, 'outcome': 'win', 'score_delta': 1}"
3227,34fa9b6f-49ee-4197-8c59-416a31accc14,2793726b-3a52-4497-bb98-7ae0368d25e2,2026-03-16T16:51:37.064+00:00,triage,user_action,"{'turn': 3, 'rt_ms': 7745, 'correct': True, 'item_id': 'r8', 'option_id': 'today'}"
3232,34fa9b6f-49ee-4197-8c59-416a31accc14,2793726b-3a52-4497-bb98-7ae0368d25e2,2026-03-16T16:51:48.197+00:00,triage,stimulus_shown,"{'turn': 5, 'item_id': 'r5', 'is_critical': False}"
3237,34fa9b6f-49ee-4197-8c59-416a31accc14,2793726b-3a52-4497-bb98-7ae0368d25e2,2026-03-16T16:51:55.768+00:00,triage,feedback_shown,"{'turn': 6, 'outcome': 'win', 'score_delta': 1}"
3242,34fa9b6f-49ee-4197-8c59-416a31accc14,2793726b-3a52-4497-bb98-7ae0368d25e2,2026-03-16T16:52:06.372+00:00,triage,user_action,"{'turn': 8, 'rt_ms': 5464, 'correct': False, 'item_id': 'r7', 'option_id': 'today'}"
3311,7b698a4c-d78c-458d-994d-9a0e503438c8,2793726b-3a52-4497-bb98-7ae0368d25e2,2026-03-16T16:56:53.795+00:00,dialogue,user_action,"{'turn': 2, 'rt_ms': 21198, 'option_id': 'C', 'scenario_id': 'S2'}"
3327,7b698a4c-d78c-458d-994d-9a0e503438c8,2793726b-3a52-4497-bb98-7ae0368d25e2,2026-03-16T16:59:31.493+00:00,dialogue,user_action,"{'turn': 10, 'rt_ms': 14061, 'option_id': 'C', 'scenario_id': 'S10'}"
5711,d9e2aab2-4091-4191-ab62-3bf14a5bc282,0fe75d11-0622-4dd6-9c48-37b80f4d874d,2026-03-18T17:28:35.103+00:00,gonogo,run_start,{'n_trials': 60}
342,e2e4be2b-2cca-43d6-b4fb-29c88b693984,3eafff1d-e7a2-4e47-9a9d-e99388ee041b,2026-03-12T12:57:07.94+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 24, 'correct': True, 'responded': False, 'stimulus_type': 'nogo'}"
349,e2e4be2b-2cca-43d6-b4fb-29c88b693984,3eafff1d-e7a2-4e47-9a9d-e99388ee041b,2026-03-12T12:57:16.864+00:00,gonogo,user_action,"{'rt_ms': 61, 'trial': 31, 'correct': True, 'responded': True, 'stimulus_type': 'go'}"
356,e2e4be2b-2cca-43d6-b4fb-29c88b693984,3eafff1d-e7a2-4e47-9a9d-e99388ee041b,2026-03-12T12:57:25.744+00:00,gonogo,user_action,"{'rt_ms': 38, 'trial': 38, 'correct': False, 'responded': True, 'stimulus_type': 'nogo'}"
363,e2e4be2b-2cca-43d6-b4fb-29c88b693984,3eafff1d-e7a2-4e47-9a9d-e99388ee041b,2026-03-12T12:57:35.564+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 45, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
369,e2e4be2b-2cca-43d6-b4fb-29c88b693984,3eafff1d-e7a2-4e47-9a9d-e99388ee041b,2026-03-12T12:57:43.495+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 51, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
376,e2e4be2b-2cca-43d6-b4fb-29c88b693984,3eafff1d-e7a2-4e47-9a9d-e99388ee041b,2026-03-12T12:57:52.82+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 58, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
380,e316ec20-f844-4b3c-8b90-35067a58d7b1,3eafff1d-e7a2-4e47-9a9d-e99388ee041b,2026-03-12T12:58:39.096+00:00,dialogue,run_start,{'n_scenarios': 12}
381,e316ec20-f844-4b3c-8b90-35067a58d7b1,3eafff1d-e7a2-4e47-9a9d-e99388ee041b,2026-03-12T12:58:39.219+00:00,dialogue,stimulus_shown,"{'turn': 1, 'scenario_id': 'S1'}"
382,cac1d902-09c0-41b7-ab80-77581a374e7f,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T12:59:00.891+00:00,triage,run_start,"{'n_items': 8, 'role_context': 'sales_ops'}"
383,cac1d902-09c0-41b7-ab80-77581a374e7f,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T12:59:01.087+00:00,triage,stimulus_shown,"{'turn': 1, 'item_id': 's7', 'is_critical': True}"
384,e316ec20-f844-4b3c-8b90-35067a58d7b1,3eafff1d-e7a2-4e47-9a9d-e99388ee041b,2026-03-12T12:59:03.441+00:00,dialogue,user_action,"{'turn': 1, 'rt_ms': 24222, 'option_id': 'C', 'scenario_id': 'S1'}"
385,e316ec20-f844-4b3c-8b90-35067a58d7b1,3eafff1d-e7a2-4e47-9a9d-e99388ee041b,2026-03-12T12:59:03.587+00:00,dialogue,stimulus_shown,"{'turn': 2, 'scenario_id': 'S2'}"
386,cac1d902-09c0-41b7-ab80-77581a374e7f,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T12:59:11.365+00:00,triage,user_action,"{'turn': 1, 'rt_ms': 10278, 'correct': False, 'item_id': 's7', 'option_id': 'today'}"
387,cac1d902-09c0-41b7-ab80-77581a374e7f,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T12:59:11.499+00:00,triage,feedback_shown,"{'turn': 1, 'outcome': 'loss', 'score_delta': 0}"
388,cac1d902-09c0-41b7-ab80-77581a374e7f,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T12:59:11.629+00:00,triage,stimulus_shown,"{'turn': 2, 'item_id': 's4', 'is_critical': True}"
389,e316ec20-f844-4b3c-8b90-35067a58d7b1,3eafff1d-e7a2-4e47-9a9d-e99388ee041b,2026-03-12T12:59:16.528+00:00,dialogue,user_action,"{'turn': 2, 'rt_ms': 12941, 'option_id': 'C', 'scenario_id': 'S2'}"
390,e316ec20-f844-4b3c-8b90-35067a58d7b1,3eafff1d-e7a2-4e47-9a9d-e99388ee041b,2026-03-12T12:59:16.717+00:00,dialogue,stimulus_shown,"{'turn': 3, 'scenario_id': 'S3'}"
391,cac1d902-09c0-41b7-ab80-77581a374e7f,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T12:59:17.539+00:00,triage,user_action,"{'turn': 2, 'rt_ms': 5910, 'correct': False, 'item_id': 's4', 'option_id': 'today'}"
392,cac1d902-09c0-41b7-ab80-77581a374e7f,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T12:59:17.715+00:00,triage,feedback_shown,"{'turn': 2, 'outcome': 'loss', 'score_delta': 0}"
393,cac1d902-09c0-41b7-ab80-77581a374e7f,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T12:59:17.837+00:00,triage,stimulus_shown,"{'turn': 3, 'item_id': 's3', 'is_critical': False}"
394,cac1d902-09c0-41b7-ab80-77581a374e7f,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T12:59:25.54+00:00,triage,user_action,"{'turn': 3, 'rt_ms': 7703, 'correct': False, 'item_id': 's3', 'option_id': 'urgent'}"
395,cac1d902-09c0-41b7-ab80-77581a374e7f,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T12:59:25.712+00:00,triage,feedback_shown,"{'turn': 3, 'outcome': 'loss', 'score_delta': 0}"
396,cac1d902-09c0-41b7-ab80-77581a374e7f,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T12:59:25.832+00:00,triage,stimulus_shown,"{'turn': 4, 'item_id': 's8', 'is_critical': False}"
397,e316ec20-f844-4b3c-8b90-35067a58d7b1,3eafff1d-e7a2-4e47-9a9d-e99388ee041b,2026-03-12T12:59:28.144+00:00,dialogue,user_action,"{'turn': 3, 'rt_ms': 11426, 'option_id': 'C', 'scenario_id': 'S3'}"
398,e316ec20-f844-4b3c-8b90-35067a58d7b1,3eafff1d-e7a2-4e47-9a9d-e99388ee041b,2026-03-12T12:59:28.286+00:00,dialogue,stimulus_shown,"{'turn': 4, 'scenario_id': 'S4'}"
399,cac1d902-09c0-41b7-ab80-77581a374e7f,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T12:59:33.366+00:00,triage,user_action,"{'turn': 4, 'rt_ms': 7534, 'correct': True, 'item_id': 's8', 'option_id': 'today'}"
400,cac1d902-09c0-41b7-ab80-77581a374e7f,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T12:59:33.514+00:00,triage,feedback_shown,"{'turn': 4, 'outcome': 'win', 'score_delta': 1}"
401,cac1d902-09c0-41b7-ab80-77581a374e7f,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T12:59:33.635+00:00,triage,stimulus_shown,"{'turn': 5, 'item_id': 's2', 'is_critical': False}"
