profile_id,target_role,research_consent_given,created_at,updated_at,job_satisfaction,D1,D2,D3,D4,D5,D6_result,D6_learning,D6_relation,suggested_role,triage_decision_quality,triage_strategy_adaptation,triage_decision_speed,gonogo_inhibition_control,gonogo_attention_stability,gonogo_response_stability,neg_interaction_balance,neg_decision_drive,neg_outcome_quality
7b670719-c778-4181-8096-379c0dc8d149,receptionist,True,2026-03-23T10:51:17.209+00:00,2026-03-23T14:18:44.657573+00:00,3,65.0,50.0,50.0,75.0,38.0,75.0,75.0,92.0,sales_ops,0.875,1.0,0.00022822582945824894,0.6,0.3111111111111111,0.017115915416841102,0.19999999999999998,0.5833333333333334,0.7333333333333334
c12fc0b8-9ef2-4fb5-ab9f-b87bacc66536,receptionist,True,2026-03-22T13:08:42.731+00:00,2026-03-22T13:10:09.177111+00:00,5,25.0,80.0,88.0,56.0,75.0,33.0,75.0,92.0,receptionist,0.625,0.5416666666666666,0.00022057404394937825,0.7333333333333333,0.24444444444444446,0.01519058074432856,0.2166666666666667,0.38333333333333336,0.6666666666666666
9af6710d-b654-4e51-9452-9a38aa50521a,developer,True,2026-03-19T19:02:11.796+00:00,2026-03-19T19:04:39.83891+00:00,4,60.0,75.0,63.0,50.0,44.0,92.0,92.0,83.0,receptionist,0.375,0.55,0.00010883613359635399,0.8,0.3111111111111111,0.01680789676952211,0.11666666666666665,0.7999999999999999,0.7166666666666667
564dc85b-179b-439b-ac30-cf84dc5bc6d3,developer,True,2026-03-22T19:50:56.466+00:00,2026-03-22T19:54:44.234764+00:00,3,70.0,60.0,63.0,50.0,56.0,50.0,67.0,58.0,developer,0.375,0.29166666666666663,0.00010456969570218551,0.8666666666666667,0.1333333333333333,0.07041752633146506,0.19999999999999998,0.5833333333333334,0.7333333333333334
31458e85-6856-45b8-adb8-e5d604e836f1,sales_ops,True,2026-03-23T20:02:12.199+00:00,2026-03-23T20:03:56.602977+00:00,4,60.0,60.0,50.0,50.0,50.0,75.0,75.0,75.0,developer,0.625,0.41666666666666663,0.0017444395987788923,0.26666666666666666,0.5555555555555556,0.009783915998708469,0.38333333333333336,0.45,0.45
e49113fa-06f0-4262-9249-d6da2dc5a5c8,sales_ops,True,2026-03-19T20:48:50.709+00:00,2026-03-19T20:50:55.37708+00:00,3,100.0,65.0,63.0,56.0,69.0,75.0,75.0,75.0,sales_ops,0.625,0.2,0.0001903221201884189,1.0,0.022222222222222254,,0.15,0.7000000000000001,0.7083333333333334
ea64ca73-3be8-44d5-b6a4-f3e64aca8dc1,sales_ops,True,2026-03-22T13:17:20.199+00:00,2026-03-22T13:22:15.291375+00:00,3,35.0,55.0,56.0,75.0,44.0,42.0,75.0,75.0,sales_ops,0.875,0.4166666666666667,6.802605397867383e-05,1.0,0.0,,0.3333333333333333,0.5333333333333333,0.6333333333333333
6a87712e-0cdb-4d4f-a686-fb5f5e347f03,developer,True,2026-03-20T10:04:22.203+00:00,2026-03-20T10:07:06.803521+00:00,4,60.0,65.0,56.0,50.0,50.0,58.0,50.0,58.0,developer,0.5,0.41666666666666663,0.0001623310742258837,,,,,,
211d4ea0-9d00-4bcf-a5ec-2ce05efcfc22,sales_ops,True,2026-03-22T20:02:12.403+00:00,2026-03-22T20:04:41.18461+00:00,4,60.0,70.0,56.0,50.0,50.0,83.0,83.0,83.0,receptionist,0.25,0.55,8.988461063110232e-05,1.0,0.06666666666666665,0.008157763352780817,0.21666666666666665,0.7166666666666667,0.6416666666666667
42186cab-d03f-45fa-a253-d3f21dac0d28,receptionist,True,2026-03-22T13:21:18.227+00:00,2026-03-22T13:23:35.272774+00:00,4,40.0,80.0,38.0,56.0,38.0,33.0,33.0,100.0,receptionist,0.625,0.7083333333333333,0.00024926000934725036,0.8,0.15555555555555556,0.1806497498742707,0.3666666666666667,0.2833333333333334,0.5916666666666667
87dacf52-8849-4a79-92c9-6e0812e935cb,developer,True,2026-03-20T12:07:13.822+00:00,2026-03-20T12:09:55.847337+00:00,4,50.0,70.0,25.0,56.0,38.0,67.0,67.0,50.0,sales_ops,0.875,0.8333333333333333,0.0001996854953448319,0.5333333333333333,0.33333333333333337,0.05267780896442673,0.3166666666666667,0.6333333333333333,0.5499999999999999
00e39e14-5150-4161-a4a9-f59879ec522e,developer,True,2026-03-23T15:13:53.804+00:00,2026-03-23T15:16:01.146415+00:00,1,55.0,60.0,50.0,44.0,50.0,75.0,92.0,75.0,sales_ops,0.5,0.6666666666666666,0.0001962007578141221,0.7333333333333333,0.4222222222222223,0.06467261863859557,0.21666666666666667,0.7166666666666667,0.6583333333333333
60a16c37-631f-4e83-afb8-93c0661963a9,developer,True,2026-03-24T16:41:19.881+00:00,2026-03-24T16:43:04.201+00:00,3,60.0,60.0,50.0,50.0,50.0,83.0,75.0,83.0,developer,0.25,0.25,0.0005719187875321705,1.0,0.0444444444444444,0.10542649822871226,0.2666666666666667,0.38333333333333347,0.5916666666666667
26a5f927-88d3-4be4-a444-4b6eacb26e73,receptionist,True,2026-03-20T19:49:45.147+00:00,2026-03-20T19:52:05.901911+00:00,4,,,,,,,,,,0.75,0.3333333333333333,0.00023250406882120437,0.9333333333333333,0.1333333333333333,0.12371884312458155,0.11666666666666665,0.7999999999999999,0.7166666666666667
0b05a5f9-6ad0-4b71-abc3-6b268bf8037a,receptionist,True,2026-03-22T13:26:49.97+00:00,2026-03-22T13:29:28.423042+00:00,1,80.0,75.0,19.0,44.0,56.0,75.0,100.0,92.0,developer,0.625,0.65,7.327752028871344e-05,0.4,0.4444444444444444,0.011233871661583874,0.2833333333333333,0.6166666666666667,0.6083333333333333
9d91e907-1818-4b7f-8a1c-4f4942778f0e,receptionist,True,2026-03-22T21:24:18.292+00:00,2026-03-22T21:26:14.343198+00:00,3,45.0,65.0,50.0,63.0,44.0,92.0,83.0,83.0,sales_ops,0.5,0.5833333333333333,4.013585988571314e-05,0.3333333333333333,0.6,0.01814095320661195,0.11666666666666665,0.7999999999999999,0.7166666666666667
09e734e4-0617-486e-ae2e-e2b3eee8fe00,receptionist,True,2026-03-23T20:25:26.469+00:00,2026-03-23T20:28:05.301479+00:00,5,65.0,55.0,50.0,50.0,44.0,50.0,50.0,67.0,developer,0.375,0.8333333333333333,0.0008915635796277722,0.6,0.6,0.012539982632869498,0.3666666666666667,0.5333333333333333,0.5333333333333333
fcc4e58f-a519-4ca8-97d0-fb939202cdab,receptionist,True,2026-03-23T20:07:19.727+00:00,2026-03-23T20:09:23.510234+00:00,4,50.0,55.0,50.0,50.0,63.0,50.0,50.0,75.0,developer,0.375,0.5833333333333333,0.00017021638758271454,1.0,0.1777777777777778,0.04053509902520386,0.11666666666666665,0.7999999999999999,0.7166666666666667
e65cb490-820e-4949-99df-03100b2ab9c4,receptionist,True,2026-03-21T17:07:57.052+00:00,2026-03-21T17:17:35.636547+00:00,4,100.0,80.0,31.0,75.0,50.0,83.0,100.0,100.0,receptionist,0.5,0.5833333333333333,0.0001339809077206498,0.9333333333333333,0.022222222222222254,,0.11666666666666665,0.7999999999999999,0.7166666666666667
1e362444-928b-4794-9721-4d798d8f1393,developer,True,2026-03-22T13:35:19.386+00:00,2026-03-22T13:39:35.606823+00:00,5,70.0,85.0,88.0,50.0,63.0,83.0,100.0,83.0,receptionist,0.25,0.3,0.00011851676271462644,0.8666666666666667,0.0444444444444444,0.010071726547433109,0.11666666666666665,0.7999999999999999,0.7166666666666667
051df7e4-6071-494b-9fa8-07f9b1d8e2a3,sales_ops,True,2026-03-23T15:28:17.8+00:00,2026-03-23T15:29:57.585943+00:00,3,65.0,70.0,50.0,25.0,44.0,75.0,67.0,75.0,developer,0.75,0.75,0.0003168442314547111,1.0,0.0888888888888889,0.06060606060606061,0.11666666666666665,0.7999999999999999,0.7166666666666667
8a05d4e9-9f5f-4ac4-a831-a44667f42076,receptionist,True,2026-03-22T21:36:48.026+00:00,2026-03-22T21:38:07.170016+00:00,3,60.0,60.0,50.0,50.0,63.0,75.0,67.0,83.0,developer,0.375,0.1,0.000547645125958379,0.0,0.9555555555555556,0.013352292462765281,0.11666666666666665,0.7999999999999999,0.7166666666666667
aa7b23d9-1d37-49e2-b27e-9d77d062963c,developer,True,2026-03-22T14:49:09.691+00:00,2026-03-22T14:52:08.121982+00:00,3,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,sales_ops,0.5,0.41666666666666663,0.0007262823422605537,,,,,,
165188db-e2a0-4f73-bad3-6af79c664afc,sales_ops,True,2026-03-23T20:35:01.293+00:00,2026-03-23T20:36:27.990598+00:00,5,50.0,55.0,44.0,50.0,50.0,67.0,75.0,67.0,sales_ops,0.25,1.0,0.001976284584980237,0.9333333333333333,0.2222222222222222,0.010064876052440285,0.3666666666666667,0.5333333333333333,0.5333333333333333
3cefa689-1f2a-4c6c-b6d7-e647a12094b2,developer,True,2026-03-23T20:17:33.66+00:00,2026-03-23T20:18:55.423817+00:00,4,75.0,60.0,94.0,63.0,75.0,92.0,92.0,67.0,sales_ops,0.75,1.0,0.00015834685879418867,0.8,0.2222222222222222,0.05479512491391058,0.15,0.6000000000000001,0.7000000000000001
60f0ee69-967e-411d-972e-6bee0440d37d,receptionist,True,2026-03-23T15:34:09.911+00:00,2026-03-23T15:35:38.570345+00:00,3,50.0,50.0,56.0,50.0,31.0,58.0,83.0,75.0,receptionist,0.875,0.75,0.0002452257609661895,0.9333333333333333,0.24444444444444446,0.011381666103362198,0.11666666666666665,0.7999999999999999,0.7166666666666667
ecd16b29-4553-4d30-ad5c-e249d1843454,developer,True,2026-03-22T21:50:57.033+00:00,2026-03-22T21:53:48.235242+00:00,3,80.0,70.0,25.0,81.0,38.0,83.0,100.0,75.0,developer,0.75,0.9,0.00011737605821852487,1.0,0.0,,0.5000000000000001,0.4666666666666666,0.4166666666666667
75105e89-fd9c-4d6e-9820-72806170072f,sales_ops,True,2026-03-23T20:09:04.048+00:00,2026-03-23T20:10:52.235279+00:00,5,50.0,40.0,44.0,44.0,63.0,42.0,50.0,75.0,developer,0.125,0.8333333333333333,0.00034570675424571107,0.7333333333333333,0.4222222222222223,0.009666760060530692,0.38333333333333336,0.45,0.45
d1ca8766-534e-4349-ba25-1d104dc96a77,developer,True,2026-03-23T20:15:51.646+00:00,2026-03-23T20:19:40.909391+00:00,4,50.0,45.0,50.0,50.0,31.0,25.0,50.0,83.0,receptionist,0.75,0.8,6.524008350730688e-05,0.6666666666666666,0.37777777777777777,0.04286342662318535,0.11666666666666665,0.7999999999999999,0.7166666666666667
aca2d12a-82ca-42fa-aabe-6d0fd097c383,developer,True,2026-03-24T20:54:02.037+00:00,2026-03-24T20:55:42.03085+00:00,5,95.0,25.0,69.0,69.0,75.0,83.0,58.0,8.0,developer,0.5,0.8333333333333333,0.0002274665908444697,0.4666666666666667,0.5777777777777777,0.027714942522565397,0.11666666666666665,0.7999999999999999,0.7166666666666667
34f9c987-bf19-46dc-bb62-41c5f7f98f9b,sales_ops,True,2026-03-23T20:12:25.66+00:00,2026-03-23T20:13:46.420492+00:00,4,45.0,55.0,44.0,56.0,50.0,75.0,67.0,67.0,sales_ops,0.5,0.5416666666666666,0.0018157058556513845,0.26666666666666666,0.7111111111111111,0.03911710005219978,0.39999999999999997,0.3333333333333334,0.43333333333333335
4e17d83a-f27f-4fe1-970f-ba6aeeda9aad,receptionist,True,2026-03-23T20:19:52.499+00:00,2026-03-23T20:20:56.066911+00:00,4,45.0,50.0,56.0,50.0,56.0,58.0,58.0,67.0,sales_ops,0.125,0.9166666666666667,0.0021390374331550803,0.6666666666666666,0.4666666666666667,0.010684384690772956,0.35000000000000003,0.41666666666666674,0.5499999999999999
dd936f94-7eff-4df0-a0a6-238256af1fe3,sales_ops,True,2026-03-23T20:31:30.028+00:00,2026-03-23T20:33:28.16963+00:00,4,50.0,55.0,50.0,50.0,69.0,75.0,50.0,17.0,sales_ops,0.5,0.75,0.00012406563071865016,0.8,0.15555555555555556,0.021429608937166073,0.5333333333333333,0.35000000000000003,0.48333333333333334
eac37fab-9157-4ddc-aa05-e258f9e7bb6b,sales_ops,True,2026-03-23T21:35:11.345+00:00,2026-03-23T21:36:37.714083+00:00,4,20.0,55.0,75.0,75.0,50.0,83.0,75.0,58.0,sales_ops,0.875,0.8333333333333333,0.0002502032901732658,0.4666666666666667,0.4444444444444444,0.0196933500083782,0.11666666666666665,0.5833333333333335,0.6749999999999999
912e584d-91d8-4ef3-84c2-47d6fc932693,developer,True,2026-03-23T20:41:43.757+00:00,2026-03-23T20:43:11.212168+00:00,4,60.0,75.0,75.0,38.0,63.0,58.0,75.0,42.0,developer,0.25,0.55,0.00029768549527424274,0.2,0.6222222222222222,0.010270815168136825,0.5333333333333333,0.35000000000000003,0.48333333333333334
debb845b-d832-4a52-a06c-c38041cedb0d,receptionist,True,2026-03-25T20:48:37.798+00:00,2026-03-25T20:49:56.165788+00:00,3,60.0,60.0,56.0,50.0,44.0,100.0,100.0,100.0,sales_ops,0.25,0.65,0.001387443635102324,0.06666666666666667,0.9777777777777777,0.013325511493652097,0.11666666666666665,0.7999999999999999,0.7166666666666667
9d7e0db2-13a4-456d-9fa8-46cfe833c9b5,sales_ops,True,2026-03-23T20:33:13.264+00:00,2026-03-23T20:34:26.755237+00:00,3,45.0,20.0,38.0,44.0,81.0,33.0,8.0,25.0,developer,0.25,1.0,0.00035337249878528203,0.3333333333333333,0.7111111111111111,0.012990639798756655,0.5499999999999999,0.3666666666666667,0.4666666666666666
59e1ffcf-3250-4a31-9d16-a43357116100,sales_ops,True,2026-03-24T10:14:28.874+00:00,2026-03-24T10:52:09.984394+00:00,3,85.0,50.0,88.0,44.0,44.0,92.0,92.0,33.0,developer,0.5,0.5833333333333333,0.00020964909981917765,0.6,0.6444444444444444,0.022806806994796747,0.3666666666666667,0.4166666666666667,0.5583333333333333
b6b4d416-9272-4689-aa21-5e7b44146d5f,sales_ops,True,2026-03-24T20:55:29.809+00:00,2026-03-24T20:57:18.701857+00:00,5,50.0,55.0,50.0,50.0,44.0,25.0,50.0,83.0,receptionist,0.75,0.75,0.00011213748055115571,0.8666666666666667,0.3111111111111111,0.029929129005599926,0.30000000000000004,0.41666666666666674,0.6083333333333333
089d5146-782b-4521-b336-bb38c80eef94,receptionist,True,2026-03-24T09:54:18.671+00:00,2026-03-24T09:56:12.944807+00:00,2,25.0,70.0,31.0,31.0,44.0,58.0,58.0,83.0,receptionist,0.875,0.75,0.0002667644803094468,0.4666666666666667,0.6444444444444444,0.014863753047641462,0.3333333333333334,0.31666666666666665,0.6
1558ec2a-0c1a-4002-a5f4-effd86a11352,sales_ops,True,2026-03-24T16:49:56.051+00:00,2026-03-24T16:51:16.805696+00:00,4,65.0,45.0,56.0,56.0,44.0,92.0,92.0,83.0,developer,0.125,0.2857142857142857,0.0013540961408259986,0.8666666666666667,0.11111111111111116,0.14406356591851835,0.23333333333333336,0.5,0.5833333333333334
1c0127ff-90b9-4e08-b919-b6dfe8fda61c,sales_ops,True,2026-03-24T16:55:44.196+00:00,2026-03-24T16:57:51.975184+00:00,4,50.0,55.0,50.0,50.0,44.0,92.0,75.0,83.0,sales_ops,0.5,0.5833333333333333,0.0014635931211123307,0.4666666666666667,0.5777777777777777,0.014126846987677355,0.25,0.4000000000000001,0.6083333333333333
ac8a303b-dec5-4257-878c-fe736ff2f7c8,developer,True,2026-03-25T20:53:31.181+00:00,2026-03-25T20:54:51.546497+00:00,3,60.0,55.0,56.0,38.0,56.0,83.0,92.0,83.0,developer,0.375,0.9,0.0012302014454866985,0.4666666666666667,0.5111111111111111,0.01270971493327316,0.13333333333333333,0.6833333333333335,0.6999999999999998
4d642b5e-26b0-4941-9afb-049ce9e159ed,receptionist,True,2026-03-25T20:58:30.356+00:00,2026-03-25T20:59:27.585327+00:00,3,70.0,55.0,63.0,31.0,31.0,67.0,33.0,33.0,sales_ops,0.5,0.7083333333333333,0.0021158423697434543,0.26666666666666666,0.6888888888888889,0.010715318809137701,0.16666666666666666,0.5666666666666668,0.7083333333333334
c0faaf7a-68f3-451b-aeb5-08442bc00fab,developer,True,2026-03-25T21:02:49.781+00:00,2026-03-25T21:03:54.343457+00:00,5,65.0,50.0,44.0,63.0,31.0,100.0,100.0,92.0,sales_ops,0.375,0.5416666666666666,0.0005714285714285715,0.5333333333333333,0.5777777777777777,0.012110402555606019,0.16666666666666666,0.7000000000000001,0.725
a986f34c-ccb3-4f1f-a496-2d454d86eb83,receptionist,True,2026-03-26T14:16:46.574+00:00,2026-03-26T14:17:58.039762+00:00,3,75.0,60.0,50.0,50.0,44.0,100.0,100.0,100.0,developer,0.5,0.25,0.00037709168041480086,0.0,0.9333333333333333,0.016771540930573956,0.11666666666666665,0.7999999999999999,0.7166666666666667
2b46d6b7-8e19-4aa8-b824-bbaf337a68c5,developer,True,2026-03-26T16:50:21.489+00:00,2026-03-26T16:52:29.987258+00:00,4,85.0,35.0,56.0,56.0,75.0,92.0,100.0,58.0,developer,0.75,1.0,0.0002689527651706169,0.8,0.4444444444444444,0.02422562655762103,0.5333333333333334,0.35000000000000003,0.425
